T_bst	T_arr	T_sll	T_dll
1.000000000139778e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	0.0
1.000000000139778e-06	0.0	0.0	2.000000000279556e-06
1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06	0.0
9.999999992515995e-07	1.000000000139778e-06	0.0	0.0
1.000000000139778e-06	9.999999992515995e-07	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	0.0	1.9999999993913775e-06
0.0	0.0	4.999999999810711e-06	9.999999992515995e-07
1.000000000139778e-06	1.9999999993913775e-06	1.000000000139778e-06	1.9999999993913775e-06
1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06	1.000000000139778e-06
2.000000000279556e-06	9.999999992515995e-07	0.0	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06	0.0
2.000000000279556e-06	1.000000000139778e-06	0.0	2.000000000279556e-06
1.9999999993913775e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
9.999999992515995e-07	0.0	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	0.0	2.000000000279556e-06	0.0
1.9999999993913775e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
0.0	1.000000000139778e-06	1.000000000139778e-06	0.0
1.9999999993913775e-06	1.000000000139778e-06	9.999999992515995e-07	2.000000000279556e-06
0.0	0.0	2.000000000279556e-06	0.0
2.000000000279556e-06	1.000000000139778e-06	0.0	0.0
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06
0.0	1.000000000139778e-06	1.000000000139778e-06	0.0
1.000000000139778e-06	0.0	0.0	0.0
0.0	2.000000000279556e-06	9.999999992515995e-07	0.0
1.000000000139778e-06	0.0	1.9999999993913775e-06	0.0
0.0	2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06
0.0	1.000000000139778e-06	0.0	1.000000000139778e-06
1.000000000139778e-06	2.000000000279556e-06	0.0	1.000000000139778e-06
2.000000000279556e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	9.999999992515995e-07	0.0	0.0
1.9999999993913775e-06	1.000000000139778e-06	1.9999999993913775e-06	0.0
1.000000000139778e-06	1.000000000139778e-06	0.0	0.0
1.9999999993913775e-06	1.000000000139778e-06	1.000000000139778e-06	0.0
1.000000000139778e-06	1.9999999993913775e-06	0.0	0.0
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	0.0
0.0	0.0	9.999999992515995e-07	0.0
0.0	1.000000000139778e-06	0.0	1.9999999993913775e-06
0.0	0.0	9.999999992515995e-07	0.0
0.0	1.000000000139778e-06	0.0	9.999999992515995e-07
0.0	0.0	1.000000000139778e-06	0.0
2.000000000279556e-06	0.0	1.000000000139778e-06	2.000000000279556e-06
1.000000000139778e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
0.0	1.000000000139778e-06	2.000000000279556e-06	0.0
0.0	0.0	2.000000000279556e-06	1.000000000139778e-06
0.0	2.000000000279556e-06	0.0	0.0
1.000000000139778e-06	1.000000000139778e-06	0.0	0.0
0.0	1.9999999993913775e-06	1.000000000139778e-06	0.0
9.999999992515995e-07	9.999999992515995e-07	1.000000000139778e-06	1.000000000139778e-06
0.0	1.9999999993913775e-06	1.000000000139778e-06	1.000000000139778e-06
1.9999999993913775e-06	0.0	9.999999992515995e-07	9.999999992515995e-07
0.0	1.1999999999900979e-05	2.9999999995311555e-06	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06
0.0	1.000000000139778e-06	0.0	0.0
1.000000000139778e-06	9.999999992515995e-07	9.999999992515995e-07	1.000000000139778e-06
0.0	1.000000000139778e-06	0.0	0.0
1.000000000139778e-06	0.0	2.000000000279556e-06	0.0
0.0	0.0	0.0	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	0.0
2.000000000279556e-06	2.000000000279556e-06	2.9999999995311555e-06	1.000000000139778e-06
9.999999992515995e-07	9.999999992515995e-07	9.999999992515995e-07	1.000000000139778e-06
9.999999992515995e-07	1.000000000139778e-06	1.000000000139778e-06	0.0
0.0	1.000000000139778e-06	2.3999999999801958e-05	0.0
2.000000000279556e-06	0.0	1.000000000139778e-06	1.9999999993913775e-06
0.0	0.0	1.000000000139778e-06	9.999999992515995e-07
1.9999999993913775e-06	0.0	0.0	0.0
0.0	1.9999999993913775e-06	9.999999992515995e-07	1.000000000139778e-06
9.999999992515995e-07	0.0	1.000000000139778e-06	1.000000000139778e-06
0.0	1.9999999993913775e-06	1.000000000139778e-06	0.0
1.000000000139778e-06	0.0	2.000000000279556e-06	1.000000000139778e-06
0.0	1.9999999993913775e-06	1.000000000139778e-06	1.000000000139778e-06
0.0	0.0	1.9999999993913775e-06	0.0
0.0	1.9999999993913775e-06	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	0.0	1.000000000139778e-06	0.0
8.000000000230045e-06	2.000000000279556e-06	2.000000000279556e-06	1.9999999993913775e-06
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
9.999999992515995e-07	2.299999999966218e-05	2.000000000279556e-06	0.0
0.0	1.000000000139778e-06	0.0	9.999999992515995e-07
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
0.0	1.9999999993913775e-06	0.0	0.0
1.000000000139778e-06	0.0	1.000000000139778e-06	2.000000000279556e-06
1.000000000139778e-06	9.999999992515995e-07	1.000000000139778e-06	9.999999992515995e-07
1.000000000139778e-06	2.0000000000131024e-05	1.9999999993913775e-06	0.0
0.0	2.000000000279556e-06	0.0	0.0
1.9999999993913775e-06	0.0	2.000000000279556e-06	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	0.0	9.999999992515995e-07
1.000000000139778e-06	0.0	1.000000000139778e-06	0.0
0.0	1.9999999993913775e-06	1.000000000139778e-06	0.0
1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06	1.000000000139778e-06
9.999999992515995e-07	0.0	0.0	1.000000000139778e-06
1.000000000139778e-06	1.9999999993913775e-06	0.0	0.0
1.000000000139778e-06	0.0	1.000000000139778e-06	2.000000000279556e-06
0.0	0.0	1.000000000139778e-06	1.000000000139778e-06
0.0	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
2.000000000279556e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
0.0	0.0	2.000000000279556e-06	0.0
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	0.0
9.999999992515995e-07	1.000000000139778e-06	1.000000000139778e-06	0.0
9.999999992515995e-07	0.0	0.0	2.000000000279556e-06
0.0	0.0	2.000000000279556e-06	0.0
0.0	1.9999999993913775e-06	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	0.0	2.000000000279556e-06	0.0
1.000000000139778e-06	9.999999992515995e-07	9.999999992515995e-07	0.0
1.000000000139778e-06	3.000000000419334e-06	1.000000000139778e-06	1.000000000139778e-06
3.000000000419334e-06	3.9999999996709334e-06	0.0	1.000000000139778e-06
1.000000000139778e-06	9.999999992515995e-07	1.000000000139778e-06	0.0
2.000000000279556e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
0.0	1.000000000139778e-06	1.000000000139778e-06	0.0
2.000000000279556e-06	0.0	1.000000000139778e-06	2.000000000279556e-06
9.999999992515995e-07	2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06
1.9999999993913775e-06	0.0	0.0	2.000000000279556e-06
1.000000000139778e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	0.0
0.0	0.0	1.000000000139778e-06	9.999999992515995e-07
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	0.0
1.000000000139778e-06	0.0	9.999999992515995e-07	9.999999992515995e-07
0.0	1.000000000139778e-06	1.000000000139778e-06	0.0
1.000000000139778e-06	1.9999999993913775e-06	0.0	0.0
1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06	0.0
4.999999999810711e-06	2.9999999995311555e-06	2.000000000279556e-06	1.000000000139778e-06
9.999999992515995e-07	2.000000000279556e-06	0.0	0.0
1.000000000139778e-06	1.000000000139778e-06	0.0	2.000000000279556e-06
0.0	1.000000000139778e-06	2.000000000279556e-06	0.0
2.000000000279556e-06	0.0	0.0	1.9999999993913775e-06
0.0	1.000000000139778e-06	2.000000000279556e-06	1.000000000139778e-06
1.000000000139778e-06	0.0	1.000000000139778e-06	4.000000000559112e-06
2.000000000279556e-06	2.000000000279556e-06	1.000000000139778e-06	9.999999992515995e-07
2.000000000279556e-06	1.000000000139778e-06	1.9999999993913775e-06	0.0
0.0	0.0	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	9.999999992515995e-07	2.000000000279556e-06	1.000000000139778e-06
0.0	0.0	0.0	9.999999992515995e-07
1.000000000139778e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
1.9999999993913775e-06	0.0	1.000000000139778e-06	0.0
2.000000000279556e-06	2.000000000279556e-06	0.0	3.000000000419334e-06
9.999999992515995e-07	1.000000000139778e-06	1.000000000139778e-06	0.0
1.000000000139778e-06	2.000000000279556e-06	1.000000000139778e-06	1.9999999993913775e-06
1.000000000139778e-06	0.0	1.9999999993913775e-06	1.000000000139778e-06
0.0	2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06
0.0	0.0	1.000000000139778e-06	1.000000000139778e-06
0.0	2.000000000279556e-06	1.000000000139778e-06	2.000000000279556e-06
3.000000000419334e-06	0.0	0.0	2.000000000279556e-06
1.000000000139778e-06	0.0	2.000000000279556e-06	1.000000000139778e-06
0.0	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
2.000000000279556e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
1.9999999993913775e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
0.0	1.9999999993913775e-06	0.0	0.0
9.999999992515995e-07	1.9999999993913775e-06	4.000000000559112e-06	3.000000000419334e-06
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
2.000000000279556e-06	0.0	2.000000000279556e-06	0.0
1.000000000139778e-06	1.9999999993913775e-06	9.999999992515995e-07	2.000000000279556e-06
1.000000000139778e-06	0.0	1.9999999993913775e-06	1.000000000139778e-06
1.000000000139778e-06	2.000000000279556e-06	0.0	2.000000000279556e-06
1.000000000139778e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
1.9999999993913775e-06	1.000000000139778e-06	0.0	0.0
1.000000000139778e-06	9.999999992515995e-07	0.0	2.000000000279556e-06
1.000000000139778e-06	0.0	1.000000000139778e-06	0.0
1.9999999993913775e-06	2.000000000279556e-06	0.0	2.000000000279556e-06
1.9999999993913775e-06	0.0	1.000000000139778e-06	0.0
0.0	1.000000000139778e-06	0.0	1.000000000139778e-06
2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	1.9999999993913775e-06	1.000000000139778e-06
1.000000000139778e-06	2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06
0.0	0.0	1.000000000139778e-06	0.0
0.0	2.000000000279556e-06	1.000000000139778e-06	1.9999999993913775e-06
1.000000000139778e-06	0.0	1.000000000139778e-06	1.9999999993913775e-06
1.000000000139778e-06	1.9999999993913775e-06	0.0	1.000000000139778e-06
1.000000000139778e-06	0.0	9.999999992515995e-07	0.0
1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06	9.999999992515995e-07
9.999999992515995e-07	0.0	1.000000000139778e-06	1.000000000139778e-06
0.0	1.000000000139778e-06	0.0	0.0
1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06	0.0
0.0	4.000000000559112e-06	0.0	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
0.0	1.000000000139778e-06	1.000000000139778e-06	9.999999992515995e-07
0.0	1.000000000139778e-06	9.999999992515995e-07	4.000000000559112e-06
1.000000000139778e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	2.000000000279556e-06	0.0	2.000000000279556e-06
9.999999992515995e-07	0.0	1.000000000139778e-06	1.000000000139778e-06
0.0	0.0	1.000000000139778e-06	1.9999999993913775e-06
1.000000000139778e-06	9.999999992515995e-07	2.000000000279556e-06	0.0
9.999999992515995e-07	1.000000000139778e-06	9.999999992515995e-07	1.000000000139778e-06
2.000000000279556e-06	0.0	2.000000000279556e-06	3.9999999996709334e-06
0.0	0.0	1.000000000139778e-06	1.000000000139778e-06
2.000000000279556e-06	1.000000000139778e-06	0.0	0.0
2.000000000279556e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
0.0	1.000000000139778e-06	0.0	0.0
1.000000000139778e-06	0.0	1.000000000139778e-06	9.999999992515995e-07
0.0	1.000000000139778e-06	5.00000000069889e-06	1.000000000139778e-06
1.000000000139778e-06	2.000000000279556e-06	1.000000000139778e-06	2.000000000279556e-06
1.000000000139778e-06	0.0	2.000000000279556e-06	0.0
0.0	0.0	1.000000000139778e-06	1.9999999993913775e-06
0.0	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	0.0	2.000000000279556e-06
0.0	1.9999999993913775e-06	0.0	1.000000000139778e-06
9.999999992515995e-07	0.0	2.000000000279556e-06	0.0
1.9999999993913775e-06	1.000000000139778e-06	1.000000000139778e-06	9.999999992515995e-07
1.000000000139778e-06	0.0	9.999999992515995e-07	1.000000000139778e-06
0.0	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
9.999999992515995e-07	0.0	9.999999992515995e-07	0.0
1.000000000139778e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06	0.0
1.9999999993913775e-06	2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06
1.9999999993913775e-06	0.0	0.0	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	9.999999992515995e-07	1.000000000139778e-06
0.0	1.000000000139778e-06	2.000000000279556e-06	1.000000000139778e-06
1.000000000139778e-06	2.000000000279556e-06	9.999999992515995e-07	2.000000000279556e-06
2.000000000279556e-06	0.0	2.000000000279556e-06	0.0
0.0	1.000000000139778e-06	0.0	1.000000000139778e-06
2.000000000279556e-06	1.000000000139778e-06	9.999999992515995e-07	2.000000000279556e-06
0.0	0.0	1.9999999993913775e-06	0.0
0.0	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	0.0	1.9999999993913775e-06	0.0
2.000000000279556e-06	1.000000000139778e-06	9.999999992515995e-07	1.000000000139778e-06
0.0	0.0	1.000000000139778e-06	0.0
1.9999999993913775e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	0.0	2.000000000279556e-06	1.000000000139778e-06
1.000000000139778e-06	0.0	2.000000000279556e-06	0.0
9.999999992515995e-07	1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06
1.000000000139778e-06	0.0	9.999999992515995e-07	1.000000000139778e-06
0.0	9.999999992515995e-07	1.000000000139778e-06	2.000000000279556e-06
1.000000000139778e-06	0.0	2.000000000279556e-06	0.0
0.0	2.000000000279556e-06	0.0	0.0
1.000000000139778e-06	0.0	1.000000000139778e-06	0.0
2.000000000279556e-06	0.0	0.0	1.000000000139778e-06
0.0	0.0	1.000000000139778e-06	9.999999992515995e-07
1.9999999993913775e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
9.999999992515995e-07	1.000000000139778e-06	1.9999999993913775e-06	9.999999992515995e-07
1.000000000139778e-06	0.0	0.0	1.000000000139778e-06
0.0	9.999999992515995e-07	9.999999992515995e-07	0.0
9.999999992515995e-07	1.000000000139778e-06	1.9999999993913775e-06	0.0
0.0	1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06
0.0	9.999999992515995e-07	0.0	0.0
2.000000000279556e-06	0.0	0.0	1.000000000139778e-06
1.000000000139778e-06	0.0	0.0	0.0
1.000000000139778e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
1.9999999993913775e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
0.0	0.0	0.0	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	0.0	0.0
1.000000000139778e-06	1.000000000139778e-06	0.0	9.999999992515995e-07
0.0	0.0	2.000000000279556e-06	0.0
1.000000000139778e-06	0.0	1.000000000139778e-06	0.0
1.000000000139778e-06	0.0	0.0	9.999999992515995e-07
0.0	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
2.000000000279556e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
0.0	9.999999992515995e-07	0.0	2.000000000279556e-06
1.000000000139778e-06	0.0	2.000000000279556e-06	0.0
1.000000000139778e-06	2.000000000279556e-06	0.0	1.000000000139778e-06
2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06	0.0
1.000000000139778e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
1.000000000139778e-06	0.0	2.000000000279556e-06	0.0
2.000000000279556e-06	1.000000000139778e-06	0.0	9.999999992515995e-07
1.000000000139778e-06	0.0	1.000000000139778e-06	0.0
1.9999999993913775e-06	0.0	0.0	9.999999992515995e-07
0.0	9.999999992515995e-07	1.000000000139778e-06	1.9999999993913775e-06
1.9999999993913775e-06	0.0	2.000000000279556e-06	0.0
0.0	1.000000000139778e-06	1.5000000000320313e-05	3.9999999996709334e-06
2.000000000279556e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
1.000000000139778e-06	0.0	2.000000000279556e-06	0.0
0.0	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
1.9999999993913775e-06	1.000000000139778e-06	2.000000000279556e-06	1.000000000139778e-06
0.0	1.000000000139778e-06	0.0	1.000000000139778e-06
2.000000000279556e-06	0.0	1.000000000139778e-06	9.999999992515995e-07
0.0	3.9999999996709334e-06	0.0	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	0.0	1.9999999993913775e-06
0.0	1.000000000139778e-06	1.000000000139778e-06	0.0
2.000000000279556e-06	9.999999992515995e-07	0.0	1.9999999993913775e-06
1.000000000139778e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
0.0	2.000000000279556e-06	3.5999999999702936e-05	0.0
0.0	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
0.0	1.000000000139778e-06	2.000000000279556e-06	0.0
0.0	1.000000000139778e-06	0.0	8.000000000230045e-06
1.000000000139778e-06	9.999999992515995e-07	0.0	1.000000000139778e-06
0.0	2.4000000000690136e-05	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
1.000000000139778e-06	2.000000000279556e-06	0.0	2.000000000279556e-06
2.000000000279556e-06	0.0	1.9999999993913775e-06	0.0
1.000000000139778e-06	0.0	2.000000000279556e-06	0.0
2.000000000279556e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	0.0	0.0	1.000000000139778e-06
0.0	9.999999992515995e-07	1.000000000139778e-06	1.9999999993913775e-06
0.0	9.999999992515995e-07	1.000000000139778e-06	0.0
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
2.000000000279556e-06	0.0	1.000000000139778e-06	1.9999999993913775e-06
9.999999992515995e-07	1.000000000139778e-06	9.999999992515995e-07	0.0
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
0.0	1.9999999993913775e-06	2.000000000279556e-06	9.999999992515995e-07
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	0.0
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	7.999999999341867e-06
1.000000000139778e-06	0.0	2.000000000279556e-06	5.999999999950489e-06
9.999999992515995e-07	1.9999999993913775e-06	0.0	1.000000000139778e-06
1.9999999993913775e-06	1.000000000139778e-06	9.999999992515995e-07	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	4.999999999810711e-06	0.0
1.9999999993913775e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
1.9999999993913775e-06	0.0	0.0	2.000000000279556e-06
0.0	0.0	1.000000000139778e-06	0.0
2.000000000279556e-06	1.000000000139778e-06	0.0	7.000000000090267e-06
9.999999992515995e-07	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
0.0	1.000000000139778e-06	1.9999999993913775e-06	0.0
2.000000000279556e-06	2.9999999995311555e-06	1.000000000139778e-06	2.000000000279556e-06
2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
0.0	2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06
1.9999999993913775e-06	0.0	2.000000000279556e-06	0.0
1.000000000139778e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
1.000000000139778e-06	0.0	1.000000000139778e-06	2.000000000279556e-06
0.0	1.000000000139778e-06	0.0	0.0
1.000000000139778e-06	0.0	1.000000000139778e-06	2.000000000279556e-06
1.000000000139778e-06	2.000000000279556e-06	0.0	0.0
0.0	1.9999999993913775e-06	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
0.0	0.0	1.000000000139778e-06	1.000000000139778e-06
0.0	0.0	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
0.0	0.0	2.000000000279556e-06	0.0
1.000000000139778e-06	1.9999999993913775e-06	1.000000000139778e-06	1.000000000139778e-06
2.000000000279556e-06	0.0	1.000000000139778e-06	0.0
2.000000000279556e-06	0.0	1.9999999993913775e-06	1.000000000139778e-06
0.0	9.999999992515995e-07	2.000000000279556e-06	1.000000000139778e-06
1.000000000139778e-06	0.0	1.9999999993913775e-06	9.999999992515995e-07
1.000000000139778e-06	1.000000000139778e-06	0.0	0.0
2.000000000279556e-06	0.0	9.999999992515995e-07	1.000000000139778e-06
0.0	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06
0.0	0.0	3.9999999996709334e-06	2.000000000279556e-06
0.0	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	9.999999992515995e-07
0.0	2.000000000279556e-06	1.000000000139778e-06	2.000000000279556e-06
9.999999992515995e-07	1.000000000139778e-06	9.999999992515995e-07	9.999999992515995e-07
1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06	0.0
1.000000000139778e-06	3.000000000419334e-06	2.000000000279556e-06	0.0
0.0	1.000000000139778e-06	0.0	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	0.0	9.999999992515995e-07
0.0	0.0	1.9999999993913775e-06	0.0
2.000000000279556e-06	0.0	1.000000000139778e-06	2.000000000279556e-06
1.000000000139778e-06	0.0	1.000000000139778e-06	3.9999999996709334e-06
1.000000000139778e-06	0.0	9.999999992515995e-07	1.000000000139778e-06
0.0	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	0.0
0.0	1.9999999993913775e-06	0.0	0.0
2.000000000279556e-06	0.0	0.0	2.000000000279556e-06
9.999999992515995e-07	9.999999992515995e-07	1.000000000139778e-06	1.000000000139778e-06
9.999999992515995e-07	1.9999999993913775e-06	2.000000000279556e-06	0.0
1.000000000139778e-06	2.000000000279556e-06	0.0	1.000000000139778e-06
9.999999992515995e-07	1.000000000139778e-06	2.000000000279556e-06	0.0
1.000000000139778e-06	1.000000000139778e-06	0.0	0.0
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	0.0
0.0	1.000000000139778e-06	0.0	0.0
2.000000000279556e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
0.0	0.0	2.000000000279556e-06	0.0
1.000000000139778e-06	1.9999999993913775e-06	0.0	1.000000000139778e-06
1.9999999993913775e-06	0.0	2.000000000279556e-06	0.0
9.999999992515995e-07	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06	0.0
0.0	0.0	1.000000000139778e-06	1.000000000139778e-06
0.0	0.0	1.9999999993913775e-06	0.0
0.0	1.000000000139778e-06	1.000000000139778e-06	1.9999999993913775e-06
9.999999992515995e-07	0.0	2.000000000279556e-06	0.0
0.0	1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06
0.0	0.0	2.000000000279556e-06	1.000000000139778e-06
2.000000000279556e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
9.999999992515995e-07	0.0	2.000000000279556e-06	0.0
9.999999992515995e-07	1.000000000139778e-06	1.000000000139778e-06	0.0
1.000000000139778e-06	0.0	9.999999992515995e-07	0.0
1.000000000139778e-06	1.9999999993913775e-06	0.0	0.0
0.0	1.9999999993913775e-06	0.0	2.000000000279556e-06
1.000000000139778e-06	1.000000000139778e-06	0.0	2.000000000279556e-06
1.000000000139778e-06	0.0	1.000000000139778e-06	0.0
0.0	9.999999992515995e-07	0.0	0.0
2.000000000279556e-06	0.0	0.0	1.000000000139778e-06
1.000000000139778e-06	0.0	1.000000000139778e-06	0.0
9.999999992515995e-07	0.0	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	9.999999992515995e-07	0.0	1.000000000139778e-06
2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
0.0	1.000000000139778e-06	1.000000000139778e-06	0.0
1.000000000139778e-06	1.000000000139778e-06	0.0	1.000000000139778e-06
0.0	0.0	0.0	0.0
1.9999999993913775e-06	0.0	1.000000000139778e-06	0.0
0.0	0.0	1.9999999993913775e-06	2.000000000279556e-06
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
0.0	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	0.0	2.000000000279556e-06	0.0
1.000000000139778e-06	1.000000000139778e-06	0.0	0.0
1.000000000139778e-06	1.000000000139778e-06	0.0	0.0
1.9999999993913775e-06	1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06
0.0	1.000000000139778e-06	1.000000000139778e-06	0.0
1.9999999993913775e-06	0.0	0.0	1.9999999993913775e-06
0.0	1.000000000139778e-06	0.0	0.0
1.000000000139778e-06	0.0	0.0	1.9999999993913775e-06
0.0	1.9999999993913775e-06	0.0	1.000000000139778e-06
0.0	0.0	1.000000000139778e-06	1.000000000139778e-06
1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	0.0
9.999999992515995e-07	1.000000000139778e-06	2.000000000279556e-06	2.000000000279556e-06
2.000000000279556e-06	0.0	1.000000000139778e-06	1.9999999993913775e-06
1.000000000139778e-06	0.0	1.000000000139778e-06	1.000000000139778e-06
0.0	2.000000000279556e-06	0.0	9.999999992515995e-07
