T_insertion	T_quick	T_merge	T_heap
3.9199949242174625e-07	3.0699993658345193e-07	3.3700052881613374e-07	9.99999883788405e-07
3.9600035961484537e-07	3.119994289590977e-07	3.2200023269979283e-07	1.0000003385357559e-06
4.3599993659881875e-07	3.1100080377655104e-07	3.269997250754386e-07	2.000000222324161e-06
3.790000846493058e-07	3.3699961932143196e-07	3.029999788850546e-07	2.000000222324161e-06
9.4600000011269e-07	5.570000212173909e-07	3.770001058001071e-07	5.999999757477781e-06
4.2800002120202407e-07	3.330005711177364e-07	3.499999365885742e-07	2.000000222324161e-06
4.379999154480174e-07	3.1899980967864394e-07	3.420000211917795e-07	9.99999883788405e-07
3.909999577444978e-07	4.319999789004214e-07	3.329996616230346e-07	2.000000222324161e-06
3.730001481017098e-07	3.329996616230346e-07	2.920005499618128e-07	2.000000222324161e-06
3.929999365936965e-07	3.250006557209417e-07	3.3899959817063063e-07	9.99999883788405e-07
4.0099985199049115e-07	6.159998520161025e-07	4.350004019215703e-07	2.999999651365215e-06
4.0500071918359026e-07	3.4299955586902797e-07	3.420000211917795e-07	1.99999976757681e-06
3.969998942920938e-07	3.2499974622623995e-07	3.670002115541138e-07	9.99999883788405e-07
3.950008249375969e-07	3.5199991543777287e-07	3.1899980967864394e-07	9.99999883788405e-07
3.60999365511816e-07	2.939996193163097e-07	5.780002538813278e-07	9.99999883788405e-07
4.6300010581035167e-07	3.8400048651965335e-07	3.2799925975268707e-07	9.99999883788405e-07
3.7600057112285867e-07	4.900002750218846e-07	3.4599997889017686e-07	9.99999883788405e-07
3.819995981757529e-07	4.459998308448121e-07	3.010000000358559e-07	9.99999883788405e-07
3.839995770249516e-07	3.269997250754386e-07	3.579998519853689e-07	9.99999883788405e-07
3.7399968277895823e-07	3.0999945010989904e-07	3.040004230570048e-07	9.99999883788405e-07
3.909999577444978e-07	3.229997673770413e-07	3.409995770198293e-07	5.000000328436727e-06
4.6799959818599746e-07	4.150006134295836e-07	3.899995135725476e-07	3.000000106112566e-06
4.399998942972161e-07	2.970000423374586e-07	3.9000042306724936e-07	9.99999883788405e-07
4.0400027501164004e-07	3.639997885329649e-07	3.499999365885742e-07	2.000000222324161e-06
3.6599976738216355e-07	3.600007403292693e-07	3.5199991543777287e-07	3.999999989900971e-06
1.5780005924170837e-06	5.230003807810135e-07	3.929999365936965e-07	5.999999757477781e-06
4.1499970393488184e-07	3.6100027500651777e-07	3.8599955587415025e-07	2.999999651365215e-06
5.809997674077749e-07	6.589998520212248e-07	5.430001692730002e-07	4.999999873689376e-06
5.449992386274971e-07	3.969998942920938e-07	3.7500012695090845e-07	1.99999976757681e-06
4.000003173132427e-07	3.380000634933822e-07	3.7199970392975956e-07	1.99999976757681e-06
3.9600035961484537e-07	3.48999492416624e-07	3.670002115541138e-07	2.000000222324161e-06
3.679997462313622e-07	3.240002115489915e-07	4.339999577496201e-07	1.99999976757681e-06
4.880002961726859e-07	4.449993866728619e-07	5.909996616537683e-07	1.99999976757681e-06
