T_insertion	T_quick	T_merge	T_heap	T_combination
7.000000000090267e-06	3.9999999996709334e-06	4.999999999810711e-06	5.999999999950489e-06	4.999999999810711e-06
5.999999999950489e-06	3.000000000419334e-06	1.9999999993913775e-06	3.9999999996709334e-06	3.000000000419334e-06
5.00000000069889e-06	9.999999992515995e-07	2.000000000279556e-06	4.999999999810711e-06	4.999999999810711e-06
5.999999999950489e-06	3.000000000419334e-06	2.9999999995311555e-06	5.999999999950489e-06	3.000000000419334e-06
7.000000000090267e-06	4.000000000559112e-06	2.9999999995311555e-06	5.999999999950489e-06	1.1999999999900979e-05
8.999999999481645e-06	4.999999999810711e-06	3.000000000419334e-06	4.999999999810711e-06	1.9999999993913775e-06
8.000000000230045e-06	4.999999999810711e-06	3.000000000419334e-06	5.999999999950489e-06	1.000000000139778e-06
7.000000000090267e-06	3.000000000419334e-06	3.000000000419334e-06	4.999999999810711e-06	3.000000000419334e-06
5.999999999950489e-06	4.999999999810711e-06	4.999999999810711e-06	4.999999999810711e-06	3.000000000419334e-06
7.000000000090267e-06	1.000000000139778e-06	1.9999999993913775e-06	5.999999999950489e-06	1.000000000139778e-06
7.000000000090267e-06	3.000000000419334e-06	1.000000000139778e-06	3.9999999996709334e-06	1.000000000139778e-06
4.999999999810711e-06	3.9999999996709334e-06	2.000000000279556e-06	4.000000000559112e-06	3.000000000419334e-06
7.999999999341867e-06	1.000000000139778e-06	9.999999992515995e-07	1.000000000139778e-06	1.000000000139778e-06
1.100000000064938e-05	4.999999999810711e-06	4.999999999810711e-06	4.999999999810711e-06	2.000000000279556e-06
7.000000000090267e-06	9.999999992515995e-07	2.000000000279556e-06	2.000000000279556e-06	1.000000000139778e-06
8.999999999481645e-06	2.000000000279556e-06	7.000000000090267e-06	5.999999999950489e-06	5.999999999950489e-06
6.999999999202089e-06	2.9999999995311555e-06	3.000000000419334e-06	7.000000000090267e-06	5.999999999950489e-06
7.000000000090267e-06	2.000000000279556e-06	3.000000000419334e-06	5.999999999950489e-06	4.000000000559112e-06
5.999999999950489e-06	1.000000000139778e-06	2.000000000279556e-06	5.999999999950489e-06	9.999999992515995e-07
7.999999999341867e-06	5.999999999950489e-06	5.999999999950489e-06	4.999999999810711e-06	1.000000000139778e-06
5.00000000069889e-06	2.000000000279556e-06	2.000000000279556e-06	3.9999999996709334e-06	1.9999999993913775e-06
7.000000000090267e-06	1.000000000139778e-06	1.000000000139778e-06	5.999999999950489e-06	2.9999999995311555e-06
5.999999999950489e-06	4.000000000559112e-06	4.000000000559112e-06	5.999999999950489e-06	1.000000000139778e-06
5.999999999950489e-06	2.9999999995311555e-06	2.000000000279556e-06	5.999999999950489e-06	1.000000000139778e-06
8.000000000230045e-06	2.000000000279556e-06	1.9999999993913775e-06	4.999999999810711e-06	3.9999999996709334e-06
5.999999999950489e-06	4.000000000559112e-06	3.9999999996709334e-06	5.999999999950489e-06	5.999999999950489e-06
8.000000000230045e-06	3.399999999942338e-05	1.0000000000509601e-05	1.0000000000509601e-05	5.999999999950489e-06
5.999999999950489e-06	1.9999999993913775e-06	1.000000000139778e-06	5.999999999950489e-06	1.000000000139778e-06
5.999999999950489e-06	1.000000000139778e-06	1.000000000139778e-06	5.999999999950489e-06	2.000000000279556e-06
1.09999999997612e-05	7.000000000090267e-06	3.9999999996709334e-06	5.999999999950489e-06	8.000000000230045e-06
6.000000000838668e-06	2.000000000279556e-06	5.999999999950489e-06	5.999999999950489e-06	5.999999999950489e-06
7.000000000090267e-06	2.9999999995311555e-06	3.9999999996709334e-06	4.000000000559112e-06	3.000000000419334e-06
8.000000000230045e-06	2.9999999995311555e-06	3.9999999996709334e-06	5.999999999950489e-06	3.9999999996709334e-06
5.00000000069889e-06	4.000000000559112e-06	4.000000000559112e-06	7.000000000090267e-06	9.000000000369823e-06
8.000000000230045e-06	3.9999999996709334e-06	3.9999999996709334e-06	5.999999999950489e-06	5.00000000069889e-06
7.000000000090267e-06	5.999999999950489e-06	5.999999999950489e-06	4.999999999810711e-06	3.000000000419334e-06
5.00000000069889e-06	2.000000000279556e-06	2.9999999995311555e-06	6.000000000838668e-06	1.9999999993913775e-06
9.999999999621423e-06	3.9999999996709334e-06	4.000000000559112e-06	5.999999999950489e-06	3.9999999996709334e-06
9.999999999621423e-06	3.9999999996709334e-06	7.999999999341867e-06	5.999999999950489e-06	7.000000000090267e-06
5.999999999950489e-06	2.9999999995311555e-06	2.9999999995311555e-06	2.9999999995311555e-06	2.9999999995311555e-06
3.9999999996709334e-06	1.000000000139778e-06	2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06
7.000000000090267e-06	2.9999999995311555e-06	2.000000000279556e-06	3.9999999996709334e-06	2.000000000279556e-06
4.999999999810711e-06	3.000000000419334e-06	4.999999999810711e-06	4.000000000559112e-06	3.000000000419334e-06
7.000000000090267e-06	4.000000000559112e-06	2.9999999995311555e-06	8.000000000230045e-06	2.000000000279556e-06
7.000000000090267e-06	2.000000000279556e-06	1.9999999993913775e-06	3.9999999996709334e-06	3.000000000419334e-06
8.000000000230045e-06	3.000000000419334e-06	2.9999999995311555e-06	3.9999999996709334e-06	3.000000000419334e-06
1.3000000000040757e-05	2.000000000279556e-06	1.000000000139778e-06	1.000000000139778e-06	1.9999999993913775e-06
7.000000000090267e-06	3.9999999996709334e-06	2.9999999995311555e-06	4.000000000559112e-06	1.000000000139778e-06
7.000000000090267e-06	2.9999999995311555e-06	5.999999999950489e-06	3.9999999996709334e-06	1.000000000139778e-06
7.000000000090267e-06	1.000000000139778e-06	1.000000000139778e-06	1.9999999993913775e-06	1.000000000139778e-06
3.000000000419334e-06	1.000000000139778e-06	1.000000000139778e-06	1.000000000139778e-06	2.000000000279556e-06
7.000000000090267e-06	7.000000000090267e-06	5.999999999950489e-06	7.000000000090267e-06	7.000000000090267e-06
5.999999999950489e-06	3.9999999996709334e-06	4.000000000559112e-06	7.000000000090267e-06	4.999999999810711e-06
8.000000000230045e-06	5.999999999950489e-06	3.799999999998249e-05	7.000000000090267e-06	2.000000000279556e-06
9.000000000369823e-06	3.9999999996709334e-06	3.9999999996709334e-06	4.999999999810711e-06	1.9999999993913775e-06
7.999999999341867e-06	9.999999992515995e-07	1.000000000139778e-06	5.999999999950489e-06	3.000000000419334e-06
7.000000000090267e-06	3.9999999996709334e-06	2.000000000279556e-06	3.9999999996709334e-06	2.000000000279556e-06
6.999999999202089e-06	2.9999999995311555e-06	9.999999992515995e-07	8.000000000230045e-06	2.9999999995311555e-06
7.000000000090267e-06	1.000000000139778e-06	2.000000000279556e-06	7.000000000090267e-06	2.9999999995311555e-06
5.999999999950489e-06	5.999999999950489e-06	3.000000000419334e-06	8.000000000230045e-06	1.9999999993913775e-06
4.999999999810711e-06	1.000000000139778e-06	1.000000000139778e-06	4.000000000559112e-06	4.000000000559112e-06
8.000000000230045e-06	1.9999999993913775e-06	3.9999999996709334e-06	5.00000000069889e-06	2.000000000279556e-06
8.000000000230045e-06	4.000000000559112e-06	5.00000000069889e-06	8.000000000230045e-06	7.000000000090267e-06
8.000000000230045e-06	1.000000000139778e-06	2.000000000279556e-06	3.9999999996709334e-06	1.9999999993913775e-06
7.000000000090267e-06	2.000000000279556e-06	4.999999999810711e-06	7.000000000090267e-06	2.000000000279556e-06
6.000000000838668e-06	7.000000000090267e-06	1.000000000139778e-06	3.000000000419334e-06	1.9999999993913775e-06
7.000000000090267e-06	9.999999992515995e-07	3.9999999996709334e-06	5.999999999950489e-06	9.999999992515995e-07
5.00000000069889e-06	1.9999999993913775e-06	1.000000000139778e-06	4.000000000559112e-06	9.999999992515995e-07
7.000000000090267e-06	2.000000000279556e-06	2.000000000279556e-06	3.9999999996709334e-06	3.000000000419334e-06
4.999999999810711e-06	2.000000000279556e-06	1.000000000139778e-06	5.999999999950489e-06	9.999999992515995e-07
9.000000000369823e-06	4.999999999810711e-06	7.999999999341867e-06	5.999999999950489e-06	4.999999999810711e-06
7.999999999341867e-06	2.000000000279556e-06	2.9999999995311555e-06	2.000000000279556e-06	9.999999992515995e-07
6.000000000838668e-06	2.000000000279556e-06	2.000000000279556e-06	1.999999998503199e-06	9.999999992515995e-07
4.000000000559112e-06	9.999999992515995e-07	9.999999992515995e-07	1.0000000010279564e-06	9.999999992515995e-07
3.999999998782755e-06	2.000000000279556e-06	1.999999998503199e-06	4.999999999810711e-06	4.000000000559112e-06
7.000000000090267e-06	2.9999999995311555e-06	1.999999998503199e-06	6.000000000838668e-06	4.999999999810711e-06
5.999999999062311e-06	3.0000000013075123e-06	2.000000000279556e-06	8.000000001118224e-06	3.0000000013075123e-06
3.999999999848569e-05	4.000000000559112e-06	2.000000000279556e-06	4.000000000559112e-06	2.9999999995311555e-06
4.999999999810711e-06	2.9999999995311555e-06	5.999999999062311e-06	3.999999998782755e-06	2.9999999995311555e-06
4.999999999810711e-06	2.9999999995311555e-06	3.999999998782755e-06	5.999999999062311e-06	2.000000000279556e-06
7.000000000090267e-06	9.999999992515995e-07	2.000000000279556e-06	4.000000000559112e-06	1.0000000010279564e-06
2.9999999995311555e-06	1.0000000010279564e-06	2.000000000279556e-06	1.0000000010279564e-06	1.0000000010279564e-06
1.0000000010279564e-06	1.0000000010279564e-06	1.999999998503199e-06	2.000000000279556e-06	9.999999992515995e-07
2.9999999995311555e-06	1.0000000010279564e-06	2.000000000279556e-06	9.999999992515995e-07	2.000000000279556e-06
9.999999992515995e-07	9.999999992515995e-07	2.000000000279556e-06	1.0000000010279564e-06	9.999999992515995e-07
9.000000000369823e-06	3.999999998782755e-06	4.000000000559112e-06	4.000000000559112e-06	4.000000000559112e-06
7.000000000090267e-06	9.999999992515995e-07	2.000000000279556e-06	4.999999999810711e-06	9.999999992515995e-07
5.999999999062311e-06	7.000000000090267e-06	4.000000000559112e-06	4.999999999810711e-06	4.999999999810711e-06
5.999999999062311e-06	9.999999992515995e-07	4.999999999810711e-06	6.000000000838668e-06	3.0000000013075123e-06
5.999999999062311e-06	4.000000000559112e-06	4.000000000559112e-06	5.999999999062311e-06	7.000000000090267e-06
6.000000000838668e-06	9.999999992515995e-07	4.999999999810711e-06	5.000000001587068e-06	8.000000001118224e-06
3.999999998782755e-06	1.1999999999900979e-05	4.999999999810711e-06	1.000000000139778e-05	3.999999998782755e-06
5.999999999062311e-06	2.000000000279556e-06	2.9999999995311555e-06	5.999999999062311e-06	2.9999999995311555e-06
6.000000000838668e-06	2.000000000279556e-06	3.0000000013075123e-06	4.000000000559112e-06	2.000000000279556e-06
8.000000001118224e-06	2.000000000279556e-06	7.999999999341867e-06	6.000000000838668e-06	3.0000000013075123e-06
5.999999999062311e-06	2.9999999995311555e-06	9.999999992515995e-07	4.999999999810711e-06	3.0000000013075123e-06
7.999999999341867e-06	6.000000000838668e-06	4.999999999810711e-06	4.000000000559112e-06	4.999999999810711e-06
7.999999999341867e-06	9.999999992515995e-07	4.000000000559112e-06	4.000000000559112e-06	3.0000000013075123e-06
4.000000000559112e-06	4.999999999810711e-06	3.0000000013075123e-06	3.999999998782755e-06	2.000000000279556e-06
7.000000000090267e-06	7.000000000090267e-06	5.999999999062311e-06	5.000000001587068e-06	2.9999999995311555e-06
